fsd_id,k1,k2,bv1,bv3,bv6,k7,k8_1,k8_2,k8_3,k8_4,k9_1,k9_2,k9_3,k9_4,k9_5,k9_6,k9_7,k9_8,k9_9,k9_10,k9_11,k9_12,k9_13,k9_14,k9_15,k9_16,k9_17,k9_18,k9_19,k9_20,k9_21,k9_22,k9_23,k9_24,k9_25,k9_26,k9_27,k9_28,k9_29,k9_30,k13,k14,k15,k16,k17,k18,k19,k20,k21_1,k21_2,k21_3,k21_4,k21_5,k21_6,k21_7,k21_8,k21_9,k22_1,k22_2,k22_3,k22_4,k22_5,k22_6,k22_7,k22_8,k22_9,k22_10,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k95_1,k95_2,k95_3,k95_4,k95_5,k95_6,k95_7,k95_8,k95_9,k95_10,k95_11,k95_12,k95_13,k95_14,k95_15,k95_16,k95_17,k95_18,height,weight,gender,age,BMI,BMI.factor,Social_wellbeing,Social_engagement,Mental_wellbeing,Emotional_wellbeing,Accomplishment,Pressure,EXhaustion
2899,2,2,36,4,1,1,5,4,5,5,2,1,3,1,3,1,1,1,1,3,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,3,1,0,0,0,0,0,0,-1,1,2,2,2,2,2,-1,1,1,0,2,0,0,0,1,1,1,2,3,2,2,2,3,2,2,2,2,1,1,2,5,3,6,4,3,3,5,6,4,1,3,3,2,2,2,2,2,2,180,62,Female,22-24,19.1358024691358,Normal weight,-0.6766816435155364,-0.06908685376062185,-0.1140130084084941,0.7709285312177946,-1.2539110415048111,1.7294826420120135,0.7368100118944415
2900,4,2,36,4,1,1,4,3,3,3,2,1,3,1,1,1,2,2,1,4,3,1,4,1,2,2,1,1,2,1,1,1,1,2,2,3,2,2,1,1,3,1,1,0,0,0,0,0,1,-2,-1,0,1,-2,2,1,1,2,2,1,1,2,1,1,1,1,3,2,1,3,2,3,1,2,1,2,3,2,1,2,1,2,2,1,3,2,2,4,3,5,4,5,4,5,5,3,2,167,57,Female,28-30,20.43816558499767,Normal weight,0.4926464175761808,-0.21517655163491833,-1.4572886593764909,-0.3208142582762672,0.6859732805479817,-0.31409293392388216,-0.4856857840944703
2901,2,2,36,4,1,1,5,4,5,4,1,2,3,1,3,3,2,4,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,3,1,1,0,0,0,0,0,2,2,1,1,1,2,2,2,2,1,0,1,0,0,0,1,0,0,1,2,2,2,2,3,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,5,3,3,5,4,5,5,5,164,58,Female,22-24,21.564544913741823,Normal weight,0.11215857836214702,-0.36980392484713775,-1.8735080445456984,-0.0027802108465743436,0.8815908315408499,-1.3941293192323923,-1.0849351724401735
2902,1,2,36,4,1,1,4,3,4,4,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,1,2,2,1,1,3,1,0,0,0,0,0,0,-2,-1,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,2,1,2,1,1,4,1,2,1,1,1,4,1,1,4,6,3,4,5,3,4,5,5,171,62,Female,19-21,21.20310522895934,Normal weight,-0.4645572669439897,-0.034687560001991496,-1.8068110213456332,-0.169695783537239,0.8890445459026862,-0.2034487766273998,-1.2466825783572517
2903,4,2,36,4,1,1,3,4,4,4,2,1,4,1,4,4,1,3,1,4,3,1,1,1,3,1,1,4,3,2,2,NA,4,4,2,2,2,1,1,1,3,1,0,0,0,0,0,0,1,-1,1,1,2,-1,1,1,0,1,1,1,0,0,0,3,0,1,3,3,2,2,1,3,2,4,2,1,3,1,2,3,1,1,4,3,1,5,3,5,3,3,3,3,3,6,4,3,4,160,56,Female,28-30,21.874999999999996,Normal weight,-0.3997078056813345,-0.6504449781829676,0.5001643857087178,1.4898085092578748,0.1272708572398217,0.6015869072335878,-0.09918718766104948
2904,5,2,36,4,1,1,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,2,3,2,2,2,1,1,3,2,0,0,0,0,0,0,0,-1,-1,1,1,1,-1,1,1,1,0,1,1,0,0,1,0,0,0,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,5,4,4,5,2,2,2,5,5,4,2,5,2,2,2,163,75,Female,31-33,28.228386465429637,Overweight,0.13658446263817656,-0.33954431382527783,-1.8519471384936275,-0.6247394730010527,-0.2094334763451694,0.2098358672166965,0.6828718170814204
2905,5,2,36,4,1,1,4,4,4,4,2,1,3,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,2,3,1,1,4,0,0,0,0,0,0,0,-1,-1,1,1,1,2,2,0,0,2,1,1,0,0,0,0,1,0,0,3,2,2,2,3,3,2,2,3,3,3,3,6,3,4,2,5,4,2,5,2,2,2,3,2,2,2,2,1,2,157,57,Female,31-33,23.124670372023203,Normal weight,1.6585605388412124,0.08041568276752728,0.943561652886391,0.6613187006940945,-1.2750612320791543,0.11057291823479704,1.471762686535718
2906,3,2,36,4,1,1,5,4,4,4,2,2,2,1,2,1,2,3,2,3,3,1,3,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,3,2,0,0,1,0,0,0,1,1,-1,-1,1,-1,1,1,1,2,2,1,1,0,0,NA,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,4,2,4,4,3,2,4,3,4,3,5,4,5,4,3,4,4,2,159,53,Female,25-27,20.964360587002094,Normal weight,-0.5848209343922949,-0.3493897469085587,0.8607795869813808,-0.27830765232224586,0.47128879140786695,0.9070267780878658,0.1398718828969856
2907,3,1,36,4,1,1,4,5,4,4,1,1,2,1,1,1,1,2,1,3,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2,2,2,2,1,1,1,2,1,1,0,0,0,0,1,0,0,2,1,2,2,2,2,2,2,1,1,1,2,3,1,1,3,1,1,3,1,1,4,5,4,4,5,4,4,3,4,184,70,Male,25-27,20.6758034026465,Normal weight,-0.9157030776182539,-0.283642384793124,-0.32511299129859145,-0.6374092552425737,0.7490558048613312,-0.4809242259726145,-1.0277045990754268
2908,2,2,36,4,1,1,4,3,5,4,2,2,4,1,3,1,1,2,2,3,2,1,2,2,3,2,2,1,1,2,2,1,1,4,2,4,3,1,1,1,3,0,0,0,0,0,0,0,-2,0,1,0,2,-2,-1,-2,-1,2,0,1,2,0,0,3,2,2,3,3,3,2,2,3,3,2,1,2,2,1,3,1,1,1,1,1,1,1,1,1,3,5,2,2,4,2,3,2,3,172,60,Female,22-24,20.281233098972418,Normal weight,-0.0717375829451983,-0.271951791572012,0.5310894919610918,1.2398909355164716,-0.4997428720203898,-1.3737928701456499,-1.1433209617561997
2909,2,2,36,4,1,NA,4,3,4,4,3,1,2,1,3,2,2,1,1,4,1,1,1,1,NA,1,1,1,4,2,1,1,1,3,1,2,2,1,1,2,3,1,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,1,0,2,0,NA,0,2,1,1,0,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,2,1,1,3,1,2,5,6,6,6,5,4,6,4,4,174,63,Female,22-24,20.808561236623067,Normal weight,-0.9112781183500268,-0.30105034783457507,-1.3423818670819296,-0.05520248093856325,1.7749728629617885,-0.4771838885207557,-0.9562218565866446
2910,3,2,36,4,1,1,5,5,4,5,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,5,4,4,171,62,Female,25-27,21.20310522895934,Normal weight,-0.6616286472176695,-0.26009440151991176,-0.36107315214015234,-1.5743420357950435,0.24572981476037348,-1.5553257321901175,-0.9013151849516394
2911,1,2,36,4,1,1,3,5,5,4,2,4,4,1,3,4,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,4,2,2,1,2,1,1,3,1,0,0,0,0,0,0,2,2,2,2,2,1,1,-1,1,1,0,0,0,0,0,3,1,0,1,2,2,1,2,2,1,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,3,5,4,3,6,6,6,5,3,173,55,Female,19-21,18.376825152861773,Underweight,-0.005407617659304725,-0.9769835144422546,-0.9679927259850498,-0.12747877897916224,1.1053378247620707,-1.2735539701693512,-1.0738651144851377
2912,3,2,36,4,1,1,4,4,4,4,1,4,3,1,4,1,2,1,2,2,1,1,2,1,1,1,1,1,3,2,2,1,1,3,2,3,2,2,1,1,3,1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,2,2,2,2,1,3,2,2,1,1,1,1,3,2,6,3,1,2,6,4,2,3,4,2,2,3,1,2,2,2,170,57,Female,25-27,19.723183391003463,Normal weight,-0.7375779420660283,-0.21039371526193865,-1.3308466453179393,-0.3419902813999163,-1.030408830178518,1.207270529573831,-0.46907087586952717
2913,3,2,36,4,1,1,5,5,5,5,1,2,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,4,1,2,1,NA,1,1,1,1,1,1,1,1,4,NA,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,1,0,1,0,0,0,1,0,0,0,1,2,1,2,3,2,2,2,1,2,1,2,4,1,4,2,3,1,2,1,4,4,6,3,3,4,NA,3,3,5,181,95,Female,25-27,28.997893837184456,Overweight,-0.5180691576297708,-1.056762289217316,-0.5330454592459025,0.2769346638229063,NA,NA,NA
2914,3,2,36,3,1,1,5,4,4,4,2,NA,3,NA,2,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,3,0,3,0,0,0,0,0,-2,-1,-1,1,-2,1,-2,-2,-2,3,1,2,3,1,0,2,1,2,3,3,3,2,2,3,3,3,3,3,2,2,3,6,1,3,4,1,1,4,4,1,3,5,3,3,3,2,4,4,3,161,60,Female,25-27,23.147255121330193,Normal weight,0.6455546079278944,0.4570289531018568,1.6847182574560637,1.662060828253463,-0.1179442648724956,0.7068173442463882,-0.9852751138573288
2915,4,2,36,3,1,1,4,4,4,4,2,1,2,1,2,3,1,2,1,2,2,1,3,3,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,0,0,0,0,0,0,2,1,2,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,5,6,5,5,5,4,5,6,5,172,59,Female,28-30,19.94321254732288,Normal weight,-0.6407553993991768,-2.2082336591872047,-2.0245808103114564,-1.503916761727939,1.6536054924894645,-0.9876058073322,-0.9698148409495545
2916,3,2,36,3,1,1,4,3,4,4,4,3,4,1,3,3,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,3,3,3,1,1,3,1,0,0,0,0,0,0,-1,0,2,1,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,3,1,2,2,2,1,2,2,1,1,1,2,5,2,6,5,2,2,5,4,3,1,4,3,2,4,3,2,1,2,176,76,Female,25-27,24.535123966942148,Normal weight,-1.0981609738173423,-0.014814276420026105,-0.272050989493638,-0.7518422668170451,-0.8985547319044007,1.7875354792506921,-0.18869688181644215
2917,2,2,36,3,1,1,4,4,4,4,2,2,2,1,1,1,2,3,1,3,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,1,2,2,1,2,0,0,1,1,1,2,3,3,2,2,3,3,2,2,2,1,1,2,1,2,2,1,2,1,3,2,1,3,4,4,3,4,3,4,4,4,173,57,Female,22-24,19.045073340238563,Normal weight,-0.48873117158324825,-0.007435169497218619,-0.14503956162523618,1.4817682959480223,0.2577609532421272,-0.8289422384654244,-0.3711661155733461
2918,1,2,36,3,1,1,5,5,5,5,2,2,2,1,2,2,1,3,1,4,3,1,3,1,3,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,3,1,0,0,0,0,0,0,1,-1,2,1,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,4,2,1,5,6,3,5,6,3,5,5,5,169,64,Female,19-21,22.40817898532965,Normal weight,-1.099228590282315,-0.36270203209797824,-1.3113553138651874,-0.7660422456687914,1.43199017936865,-0.539229580761196,-1.165252836553033
2919,2,2,36,7,1,1,4,3,3,4,1,NA,2,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,2,1,NA,NA,NA,3,1,0,0,0,0,0,0,1,1,2,1,NA,2,-2,1,1,1,1,0,0,0,0,0,1,1,0,2,3,2,3,1,1,2,2,3,1,1,2,4,3,4,4,3,4,4,3,4,3,4,4,4,4,3,3,3,4,157,54,Female,22-24,21.907582457706194,Normal weight,-0.42633577935442807,0.5248892633345168,0.005663846255285043,-0.6208563012907239,0.27115704290818854,0.9204671981313655,0.6859592542599591
2920,1,1,36,7,1,1,3,5,4,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,0,0,0,0,0,0,-1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,2,0,0,0,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,4,5,3,3,5,5,4,2,3,178,70,Male,19-21,22.093170054286073,Normal weight,-0.37161174249451345,-0.4059591551148722,-0.7355449211884252,-2.184274914447801,0.4077821720037863,-1.1194012316132826,-0.8304532763178397
2921,2,1,36,7,1,1,4,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,0,0,0,0,0,0,-1,0,1,1,2,1,0,1,0,1,1,2,0,0,0,0,0,1,0,2,2,2,2,2,3,3,3,3,3,3,3,2,4,4,4,1,3,5,5,3,5,6,2,5,5,3,6,1,2,182,65,Male,22-24,19.623233908948194,Normal weight,1.6113688799942945,0.2348625413899325,1.6145971641070893,0.22958751689320253,0.7358600653262141,1.0794545750268005,0.12571392944785678
2922,3,2,36,7,1,1,4,4,4,4,2,1,3,2,3,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,3,2,2,2,2,1,1,3,1,0,0,0,0,0,0,-1,-2,0,1,2,0,1,2,1,1,2,0,0,0,0,3,0,1,0,3,2,2,1,3,1,1,2,2,2,1,1,6,1,4,5,2,2,5,2,4,3,5,4,3,4,3,4,3,3,167,54,Female,25-27,19.362472659471475,Normal weight,-0.40125656143847266,-1.2184978775523487,-1.5276619071188007,0.4646602586492651,0.164109878621321,1.5950239610691954,-0.6391949210220501
2923,1,1,36,7,1,1,4,5,5,5,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,1,1,1,-2,0,0,-1,2,2,2,1,0,0,2,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,4,2,3,4,1,2,2,2,3,5,5,3,4,5,3,5,5,4,175,64,Male,19-21,20.897959183673468,Normal weight,1.263189412158423,1.9574615835912401,1.6573471864560694,1.1529022576358663,0.9888026419903883,0.1574134686669193,-0.6460107944714345
2924,5,2,36,9,1,1,4,4,4,4,2,1,2,1,3,2,3,2,NA,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,NA,2,0,0,0,0,0,1,2,NA,0,0,1,0,2,1,1,1,1,1,0,NA,0,0,1,0,1,2,1,2,2,1,2,2,NA,2,3,1,2,3,1,1,2,1,1,1,1,1,4,5,4,4,5,4,4,4,4,168,71,Female,31-33,25.15589569160998,Overweight,NA,NA,NA,NA,0.8312625453873428,-1.0936914765957677,-0.999298470605249
2925,4,2,36,9,1,1,5,5,5,5,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,172,60,Female,28-30,20.281233098972418,Normal weight,-1.001875305425874,-0.31252513260941395,-0.31452726988710134,-1.218871676053075,1.3803593541433363,-1.5780860038471312,-0.8315988920757663
2926,2,2,36,3,1,1,4,3,4,4,NA,1,1,NA,3,1,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,1,0,0,0,0,1,0,-2,-1,-1,0,0,2,-1,-1,-1,3,2,2,1,0,0,1,1,1,0,2,2,3,2,4,3,3,3,3,3,2,2,4,4,3,2,3,4,4,4,3,3,4,4,3,4,3,3,4,3,163,60,Female,22-24,22.582709172343712,Normal weight,0.9890305833785469,0.5998875374847599,0.6320947690473854,1.7970928911168074,0.08093412385198474,0.43883865517254256,0.8569007128622629
2927,NA,2,36,3,1,1,4,4,3,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,1,NA,NA,NA,NA,3,0,0,0,0,1,1,0,-1,-2,-1,1,1,1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,3,1,2,2,1,1,1,2,2,3,4,4,4,4,4,4,1,2,3,2,2,3,3,3,2,3,163,55,Female,NA,20.70081674131507,Normal weight,-1.0507270739779329,-0.3730443546531337,-0.35764908199124323,0.025046848255881524,-0.7575925132342898,0.3108965977036704,1.036921309160605
2928,1,2,36,3,1,1,4,3,4,4,NA,1,2,NA,2,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,2,2,2,1,NA,NA,NA,2,1,1,0,0,0,0,0,-1,-1,-1,0,1,1,1,0,1,2,0,1,1,0,0,3,0,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,3,4,1,3,4,1,1,2,5,2,4,5,2,4,4,4,160,49,Female,19-21,19.140624999999996,Normal weight,-1.0649773696262228,-0.3440394063439005,-0.3150873070105108,-0.9725807169356994,0.26839512315039304,0.20279664708645082,-0.9108289108260131
2929,NA,2,36,3,1,1,5,4,5,5,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,3,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,3,1,0,0,0,0,0,0,0,-1,-1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,2,1,2,1,1,4,1,4,2,3,4,1,1,5,1,4,3,3,4,3,3,165,55,Female,NA,20.202020202020204,Normal weight,-0.6860545314936991,-0.2903540125417717,-0.3826340581922233,-0.9523827736405653,-0.3394214556794168,-0.3528815466846334,0.21492755844318912
2930,3,2,36,3,1,2,3,4,4,4,NA,2,2,1,1,2,2,4,1,4,1,1,2,1,1,1,1,1,4,1,1,1,1,NA,2,1,1,1,1,1,3,1,0,0,0,0,0,0,-1,1,1,1,1,-1,NA,NA,1,2,1,1,3,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,4,2,3,3,4,2,3,5,3,5,5,4,165,51,Female,25-27,18.73278236914601,Normal weight,0.327808808475183,-0.28999860275991945,-0.20513497068612987,-0.28587647710536335,0.4529407111819514,0.30686144201184695,-0.25294398166749943
2931,3,1,36,3,1,1,4,4,5,4,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,NA,1,1,1,1,1,3,1,1,1,3,1,0,0,0,0,0,0,1,2,2,NA,2,1,2,-1,1,2,2,0,0,0,0,0,0,2,0,3,1,2,2,3,1,3,2,3,1,1,3,2,1,4,1,1,1,4,5,2,3,6,2,2,4,2,5,3,1,189,76,Male,25-27,21.27600011197895,Normal weight,-0.6734077696108182,-0.08119282695866667,1.5638257126157455,0.3989517623832556,-0.3204700121840188,0.3883922807673246,-1.0474956715520918
2932,4,1,36,3,1,2,4,4,4,4,2,1,2,2,2,2,2,2,1,3,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,3,1,0,0,0,0,0,0,2,-1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1,2,2,3,1,2,2,1,1,1,2,1,6,1,1,6,6,1,6,1,6,6,6,6,6,6,6,6,6,169,61,Male,28-30,21.35779559539232,Normal weight,-1.0894032539022522,-0.37429901736576043,-0.3366482130625818,-0.350621454781221,2.6817632083385536,-1.2054577047628927,2.7459119501457256
2933,2,1,36,3,1,1,3,2,2,2,2,2,4,1,3,1,1,2,1,1,1,2,2,1,1,1,1,1,3,1,1,1,1,2,3,3,4,2,1,1,2,1,0,0,0,0,0,0,-1,0,-1,-1,-1,0,-1,-1,-2,1,4,3,2,0,1,1,1,2,3,2,2,3,2,4,3,4,3,2,2,2,2,5,5,5,2,6,6,6,6,1,1,3,3,1,2,2,2,1,2,175,60,Male,22-24,19.591836734693878,Normal weight,0.2511713851358428,0.7484145301581897,0.9289348004740048,1.942352872684004,-1.4462137816553609,1.1652931002961278,2.352620061399094
2934,3,2,36,3,1,1,4,3,3,3,2,1,4,3,3,1,1,3,1,2,2,2,1,1,1,1,1,1,4,1,3,1,1,2,2,3,3,3,1,1,3,1,0,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,-1,3,1,2,1,2,0,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,4,3,3,4,4,4,3,2,2,3,2,2,3,2,4,3,2,172,68,Female,25-27,22.985397512168742,Normal weight,1.666538134566976,2.0414065884152284,1.611361341326428,0.5511409387765217,-0.7347058082459335,0.1326597172912417,1.0813924863686764
2935,3,2,36,3,1,2,3,3,4,3,2,1,2,2,3,3,2,NA,1,3,3,1,1,1,2,1,1,2,1,1,1,1,1,4,4,3,3,4,1,1,3,2,1,0,0,0,0,1,-2,0,1,2,2,0,-1,-2,-2,2,1,0,0,2,0,3,1,1,1,3,3,NA,3,3,2,2,3,3,3,2,2,3,4,6,3,3,5,5,4,2,2,3,3,2,4,2,3,2,2,170,75,Female,25-27,25.95155709342561,Overweight,NA,NA,NA,NA,-0.6948499791615297,1.070755804656414,1.032638326104903
2936,3,2,36,3,1,1,3,3,4,3,2,1,4,2,2,1,2,4,1,4,2,1,2,1,1,1,1,1,2,2,2,1,1,4,2,2,2,2,2,2,4,1,0,0,0,0,0,0,1,1,1,2,2,1,1,2,1,1,1,2,0,0,0,3,0,0,0,3,2,2,2,1,1,2,2,1,1,1,2,4,3,4,6,2,2,4,3,3,3,4,3,3,4,3,3,2,2,175,88,Female,25-27,28.73469387755102,Overweight,-1.0350589096169935,0.016699997314460473,-0.27149095237022847,-0.998133225934421,-0.2964481580708134,1.0670008303012384,0.057013113684798354
2937,3,2,36,3,1,1,4,3,3,4,3,3,3,2,2,3,2,3,1,2,2,2,3,1,3,1,2,1,4,1,1,1,1,2,NA,2,2,2,1,1,3,1,0,0,0,0,0,0,2,0,1,2,2,2,1,2,0,3,0,0,2,0,0,4,1,1,1,3,2,2,3,2,1,2,2,3,1,1,2,2,2,6,5,3,5,6,4,5,3,3,1,3,4,2,3,4,3,170,60,Female,25-27,20.761245674740486,Normal weight,-0.5226214477458966,0.8226001195239045,0.04814012664874838,-0.15382689205469402,-0.3557521045276334,1.7338098602221856,0.5942561674658939
2938,1,2,36,3,1,1,4,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,2,1,2,4,2,2,2,1,2,3,3,2,3,2,2,3,1,0,0,0,0,0,1,1,1,2,-1,1,NA,-1,2,1,1,1,0,0,0,0,2,0,1,0,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,3,3,3,2,2,2,4,3,3,4,2,4,3,3,167,58,Female,19-21,20.796729893506402,Normal weight,-0.7439205627803266,-0.398189783191553,-0.10390182953314434,-1.0288999049029417,-0.18337471120300844,-0.34239091665700777,0.06763895033658247
2939,3,1,36,3,1,2,4,4,4,4,2,2,2,1,1,1,NA,3,1,3,3,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,3,1,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,4,4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,3,3,4,5,4,3,5,4,4,5,5,5,5,4,179,62,Male,25-27,19.350207546580943,Normal weight,-0.9864946333405807,-2.5911441829132085,-2.000070376646617,-1.7448531551417272,1.0604872561630776,1.0396888062695382,0.5443785960585319
2940,3,1,36,3,1,1,4,4,3,4,2,2,2,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,3,1,0,0,0,0,0,0,2,-1,-1,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,2,2,2,2,2,1,2,2,3,3,3,2,4,4,3,2,3,6,3,6,3,4,4,4,4,4,5,5,2,3,175,78,Male,25-27,25.46938775510204,Overweight,1.3833702226363314,-0.35800650499011794,-0.05413039685692622,-0.645183463698381,0.6367836117714522,0.3697190373861253,1.424340459584986
2941,1,2,36,3,1,1,4,3,3,3,2,2,3,1,4,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,3,2,2,1,1,3,1,0,0,0,0,0,0,1,-1,1,1,1,2,1,1,1,2,1,1,2,0,0,2,2,2,0,2,2,3,3,3,3,3,3,2,3,3,3,5,3,4,3,2,2,2,5,4,2,4,2,2,4,2,4,2,2,171,56,Female,19-21,19.15119181970521,Normal weight,1.3786649319121997,1.766331835339007,1.3571395463321885,0.38672167662511014,-0.6324898449850455,0.7517932560905045,-0.03382715196076153
2942,3,2,36,3,1,1,4,4,4,4,2,2,2,1,2,2,1,1,2,1,2,1,3,2,3,3,2,1,3,3,1,2,1,1,4,1,1,1,1,1,4,0,0,0,1,0,0,0,-1,1,1,1,0,1,2,1,1,1,1,2,0,0,0,3,1,0,1,3,2,3,3,2,2,2,2,1,2,1,2,5,3,4,2,2,4,5,6,5,3,4,3,3,4,3,3,4,3,173,76,Female,25-27,25.393431120318084,Overweight,-0.48161098491304843,1.5765870560343012,-0.39589556526096537,-0.2956578900641206,-0.03218281131747995,1.3692469401807807,0.3999884724783593
2943,3,2,37,24,0,1,4,4,4,4,1,1,1,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,2,NA,NA,NA,NA,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,3,1,1,0,2,3,2,2,2,1,3,3,1,1,1,2,3,1,4,4,1,2,3,4,1,5,6,4,3,6,5,6,6,6,171,62,Female,25-27,21.20310522895934,Normal weight,-1.0924261570916511,0.11188229660577258,0.3354218778176664,0.18972241761074635,1.711596274857715,0.45086903460589445,-0.8418883657592899
2944,NA,2,37,24,0,1,3,4,4,4,NA,1,1,2,2,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,3,2,1,4,5,4,4,5,4,4,4,4,166,69,Female,NA,25.039918710988534,Overweight,-1.0649773696262228,-0.3440394063439005,-0.3150873070105108,-0.9725807169356994,0.8197943005611315,-0.825472880556783,-0.9612313372005943
